solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,norm_capacity_3_avg_pred,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCOCCOCS(C)(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0769833553767605,-0.8003640660770369,0.99751876007672,0.1278432212504274,-0.2251449560829812,0.4047761740897901,0.6047650711647761,0.5449094252472552,-0.924985040626082,-0.5358650590592327,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,212.071844612,186.93968547,1.0,0.0,150,50,2,0.3205007619809513,2035.0,1.540066367188146e-06,0.0008261388988883822,8.709147594109724e-09,-7.790714377225102e-09,-8.482613905942639,9.184332168846191e-10
CC[SiH2]OCCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.1906855116986717,-1.1674239657462442,0.791052036956928,0.4619526167907203,-0.4216161610814903,0.8640211730471696,0.5610884985000762,0.5813752914954228,-0.663888926315608,-0.3734067425571866,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,176.12325640999998,186.93968547,1.0,0.0,150,50,2,0.3532134676652947,1108.0,1.7125848187826547e-06,0.0008907441380864419,1.3577065622623018e-08,-1.1959302271184022e-08,-7.392491776097077,1.617763351438996e-09
CCOSCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9416050650136047,-1.389503400858464,0.7560819646363106,-0.1062137095676005,-0.4718306696570842,0.4602730548467689,0.6039160276148239,0.6016625914518561,-0.5148466972846686,-0.3665362417979705,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,136.055800624,186.93968547,1.0,0.0,150,50,2,0.3603021312205318,984.0,1.7772230789056063e-06,0.0009095484656823613,1.3700196130063176e-08,-1.2060667734052454e-08,-7.356181059991579,1.6395283960107231e-09
O=COCCCC(F)(F)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9305833878334984,-1.2681498559581923,1.1004134098506184,-0.2095575258236558,0.5596381679684747,0.1460224025933794,0.8584098753601931,0.1219912224539301,-0.299785469945474,-0.4634867679675579,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,206.036620564,186.93968547,1.0,0.0,150,50,2,0.3211711588504248,2000.0,1.5689891022547562e-06,0.0008328150074037545,9.06343540609621e-09,-8.067351642784592e-09,-8.099069515964763,9.960837633116188e-10
COCCCC(CCC=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2372925108226922,-1.1618409167287922,0.7944971494338181,-0.0334853565677803,-1.219787070958415,-0.0475017948610844,0.727105150453004,0.4926400572414076,-0.7767538735124402,-0.2737030360725144,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,174.125594436,186.93968547,1.0,0.0,150,50,2,0.3508204269949978,1154.0,1.656603748486003e-06,0.0008787363992553243,1.4084675341083395e-08,-1.2439208158270164e-08,-7.5596817051088525,1.6454671828132282e-09
CO[Si](CCCC(C)(C)C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.5819960609109728,-1.3396256453330226,0.7688580489084217,-0.3917459499668286,0.4376764853267649,0.2867435067486104,1.045267659008775,-0.3932847868728822,0.1343724252986914,-0.1721355085897522,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,189.131081442,186.93968547,1.0,0.0,150,50,2,0.2817352802125239,4221.0,1.3266502822290665e-06,0.0007521575387283725,5.8697124108435734e-09,-5.299646547302235e-09,-9.296551304405426,5.700658635413384e-10
COCC(C)(OOC(C)(C)C)OOC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7959495900507144,-1.2788234573064527,1.0743046076011658,-0.7884617942601219,0.4745059283634475,0.0027093454172432,1.2095471669487912,0.0333844629626903,0.1034526866803495,-0.1463902407794523,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,250.178023932,186.93968547,1.0,0.0,150,50,2,0.2987813300745078,3104.0,1.4214761669554595e-06,0.0007854321690417064,7.335038760889708e-09,-6.577901961357562e-09,-8.687864551587271,7.571367995321451e-10
COCC[SiH2]O[SiH2]C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.6758500120902358,-1.4385293719599614,0.9561771831771512,-0.4475342312167924,-0.4825031730735612,0.2297058186452757,0.7529616375716619,0.7413513107941071,-0.6455330436144885,-0.3663200383090182,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,150.053232748,186.93968547,1.0,0.0,150,50,2,0.3676048522534739,857.0,1.7977052690272729e-06,0.0009201234619229241,1.4489275599418347e-08,-1.2779368793868504e-08,-7.473722399601263,1.7099068055498432e-09
COCCN(C(C)(C)C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0004363009403368,-1.162288672216243,0.3667134086518778,-0.8906855135695468,0.2280416653611653,0.5477248828455601,1.5834516661374516,0.6835366520297868,-0.3492156771063222,-0.2061812193721044,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,187.19361442,186.93968547,1.0,0.0,150,50,2,0.358599549618893,1003.0,1.6590324210644163e-06,0.0008891237828175001,1.8761838381450817e-08,-1.6334631813142747e-08,-6.729807024430195,2.4272065683080684e-09
CCN(CCOC)CCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0062121771443224,-1.253501208542119,0.1195120149053767,-0.3786620419625026,-0.3645485443182292,0.866623834085314,0.8328601225670045,0.9467606826062792,-0.508982035640339,-0.2782155826290357,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,177.136493468,186.93968547,1.0,0.0,150,50,2,0.2986287243806976,3114.0,1.3878338492705548e-06,0.0007800265098534266,8.164805335132748e-09,-7.312179564956953e-09,-8.576071496700505,8.526257701757953e-10
COCCCN1CCCC(OC)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.229582814322163,-0.2995718516413009,1.022539855621025,0.6605243164974425,-0.9896559612531612,0.4214589646662547,1.2063376110522095,0.712013449893002,-0.9297695346276132,-0.5516250852173141,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,201.136493468,186.93968547,1.0,0.0,150,50,2,0.3461301980480358,1251.0,1.4202889139308919e-06,0.0008488167949474108,2.6294278572156958e-08,-2.2855877080435768e-08,-6.64723917072133,3.438401491721193e-09
COCCOSCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9091429333765202,-0.9703925518312309,1.0816534587653963,-0.3650753675043452,-0.3196127849738326,0.2829369624837928,0.6194119877620644,0.6510292204778885,-0.7821789767740259,-0.4610328188273014,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,166.066365308,186.93968547,1.0,0.0,150,50,2,0.353592222487531,1099.0,1.7410167145729945e-06,0.0008952718802007679,1.1035446734517123e-08,-9.828953632188643e-09,-8.146713489881702,1.2064931023284789e-09
COP(C)(=O)OCCOCCOCCOCCOP(C)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8336102193893129,-1.1793166557580863,1.0767077194811563,-0.2290305914921666,-0.2561882374730098,0.2629837648961322,0.5502376877332437,0.5736933944230408,-0.9528909956644744,-0.5051729915436072,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,378.120855736,186.93968547,1.0,0.0,150,50,2,0.2786834988086398,4466.0,1.2151397280124392e-06,0.0007414006329019257,8.768233269957731e-09,-7.871127036628506e-09,-8.77390741943481,8.971062333292253e-10
COCCOC(COC)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2331103553115788,-0.6667497847825861,0.9206939528921124,-0.3494361196194309,-0.6807438739491254,-0.2455964099535192,0.482667815998408,0.4276814852089812,-0.8152719242210069,-0.4579909010790953,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,208.13107374,186.93968547,1.0,0.0,150,50,2,0.2744596053388811,4816.0,1.3034879290390586e-06,0.0007408412560627763,4.4854784186480594e-09,-4.079537713042096e-09,-10.049590141378927,4.059407056059635e-10
COCCC(F)(F)S(=O)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9700618745382116,-1.230236645131073,1.120705207150532,-0.3564015343185032,0.2597400987060309,0.2693451282826445,1.281604309937104,0.3461312085866517,-0.6123471838152863,-0.5393019693159424,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,204.02678624,186.93968547,1.0,0.0,150,50,2,0.4173519601908445,345.0,2.0443328398702995e-06,0.0010248106245942113,3.504236616087025e-08,-2.9196074785845526e-08,-4.993947942890896,5.8462913750247274e-09
COCCOP(=O)(OC)OCC(COC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2016186725042357,-0.6842387884026275,1.187128531306756,-0.4127196711601759,-0.8879087924992621,-0.0790115651320487,0.5777521218701036,0.4058155136617324,-0.730975053101586,-0.3697817300807573,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,272.102489642,186.93968547,1.0,0.0,150,50,2,0.2895252375625816,3660.0,1.3274955317696112e-06,0.0007625418620432569,8.518144290820307e-09,-7.608244639067252e-09,-8.361630454972536,9.098996517530554e-10
COCCCOCCCOS(C)(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7258407455123007,-1.0716516487458856,0.8871097385852622,-0.0870002397840986,-0.5114150327370807,0.797550010769317,0.8489963051647633,0.462320898522321,-1.2756410343494848,-0.6846108391742591,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,226.087494676,186.93968547,1.0,0.0,150,50,2,0.4219598166673748,304.0,1.9645788658516583e-06,0.0010109676119224073,3.2953378659305385e-08,-2.8204636850623788e-08,-5.9393915245213735,4.748741808681599e-09
COCCCOCCCOS(C)(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.7258407455123007,-1.0716516487458856,0.8871097385852622,-0.0870002397840986,-0.5114150327370807,0.797550010769317,0.8489963051647633,0.462320898522321,-1.2756410343494848,-0.6846108391742591,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,226.087494676,186.93968547,1.0,0.0,150,50,2,0.2873952497457769,3816.0,1.9645788658516583e-06,0.0010109676119224073,3.2953378659305385e-08,-2.8204636850623788e-08,-5.9393915245213735,4.748741808681599e-09
CCP(C)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8227597062142499,-1.5359197239972773,0.7640395028116864,-0.1227957179529126,-0.5132688025016523,0.4031292770603872,0.6869673604722274,0.5851656918828017,-0.4722845717802606,-0.312563485379012,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,134.08605173,186.93968547,1.0,0.0,150,50,2,0.3641536109607663,918.0,1.7873987745063224e-06,0.0009158068978239481,1.5117704195840306e-08,-1.3258109183463072e-08,-7.129568048536773,1.859595012377234e-09
COCCC(F)(F)S(C)(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.934091564798408,-1.193375497657577,1.086868337909042,-0.5426682562763023,0.3155071607409775,0.131727441901553,1.2743159494872565,0.3960687605169514,-0.693649017598091,-0.4819696184560487,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,188.03187162,186.93968547,1.0,0.0,150,50,2,0.4000274068444091,490.0,1.961691338935167e-06,0.000987721434366987,2.5520900219538164e-08,-2.1809399623483345e-08,-5.876167619820917,3.7115005960548167e-09
CC[Si](OCCCOC)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8408356393996742,-1.478093436059416,0.7189868736236784,-0.1267974366668645,-0.139221155543603,0.8090392048816497,1.4439718480888049,-0.0331969015881167,0.0092475430295831,-0.1835414230307904,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,203.146731506,186.93968547,1.0,0.0,150,50,2,0.43462308778944,204.0,2.0467291693579117e-06,0.0010405776189970012,4.078410379333322e-08,-3.402989878019551e-08,-5.038327784543618,6.754205013137709e-09
CC[Si](OCCCOC)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8408356393996742,-1.478093436059416,0.7189868736236784,-0.1267974366668645,-0.139221155543603,0.8090392048816497,1.4439718480888049,-0.0331969015881167,0.0092475430295831,-0.1835414230307904,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,203.146731506,186.93968547,1.0,0.0,150,50,2,0.2936064389287854,3393.0,2.0467291693579117e-06,0.0010405776189970012,4.078410379333322e-08,-3.402989878019551e-08,-5.038327784543618,6.754205013137709e-09
COCCCCCN1CCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.0655035632103103,-0.5581599602309293,0.92112196811169,0.9777137155687432,-0.6855595544100299,0.2586953446875875,1.4365340480869784,1.5645027041611912,-0.5057480878011175,-0.2561980976593294,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,186.173213324,186.93968547,1.0,0.0,150,50,2,0.3004092132774791,3004.0,1.2229392373695167e-06,0.0007699363398782462,1.8104578935658673e-08,-1.5899047964520835e-08,-7.208716709300377,2.20553097113784e-09
CCCCC(F)(F)CCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.296176365390839,-1.8426862635563483,0.6634066185249374,0.4969767844311644,-0.0846445370822994,0.8636284801138991,1.2270208334895076,0.1573943455046167,0.1754653010289039,-0.2103271455204122,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,180.132571636,186.93968547,1.0,0.0,150,50,2,0.3890479757047729,579.0,1.8122545960841655e-06,0.0009476242779728431,2.335951624229179e-08,-2.0272386739096795e-08,-6.566743221531865,3.0871295031949993e-09
COCCC(F)(F)CP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9133223091277116,-1.2227165579034305,1.2280790663276218,-0.5989462704665758,0.2531833324585015,0.1944812600848151,1.2737647346227363,0.3652331270590772,-0.5881705383305037,-0.4431205420084436,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,232.06760203,186.93968547,1.0,0.0,150,50,2,0.4055446494865284,430.0,1.987065085296672e-06,0.0010007608113677352,3.0360952118823894e-08,-2.5530512704435558e-08,-5.285339596308422,4.83043941438834e-09
COCCOCCCS(=O)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9293993177602552,-0.6802903960515332,1.051216366310039,-0.0937845017726679,-0.0591191262337538,0.7055812568097857,1.141061729279364,0.2036184287205785,-0.951487316534938,-0.6013801358801236,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,212.071844612,186.93968547,1.0,0.0,150,50,2,0.4240973949673517,290.0,2.0168025815430204e-06,0.001022809601235434,3.441871543105035e-08,-2.9101405204373212e-08,-5.47295605555801,5.317310226677145e-09
CCC[Si]OCCCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0783952784935724,-1.122770267555514,0.6499783226871803,0.4731414269090613,-0.8539227863057215,1.0899429440333763,0.6503398960343951,0.1557726935465928,-0.3466672217316563,-0.2623288276733636,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,218.133821094,186.93968547,1.0,0.0,150,50,2,0.372729163687356,798.0,1.7612730252169745e-06,0.0009213370575105673,2.0406380689622256e-08,-1.7676047375935054e-08,-6.473952204782016,2.7303333136872027e-09
COCCCOS(=O)(=O)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2043316963210215,-0.7661447784566247,1.1778941734473989,-0.1234682379174716,0.3376167190762807,0.3441808862542452,1.120528149957804,0.3975701299285635,-0.8011715253401112,-0.5559881893327786,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,222.017364428,186.93968547,1.0,0.0,150,50,2,0.372480712642678,802.0,1.7839005141057204e-06,0.0009253787482634518,1.9822145805209826e-08,-1.7162173676056098e-08,-6.452012593649343,2.6599721291537265e-09
COCCCN1CCCN(C)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.4189884677526512,-0.909247219822119,0.7262785927823856,0.4567930259539486,-0.8825622642866326,0.2006188164530535,1.334816894583287,1.3209557367550655,-0.3546292833015739,-0.6202961131333085,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,187.168462292,186.93968547,1.0,0.0,150,50,2,0.3495103988010572,1180.0,1.4906781591438898e-06,0.0008561268140411432,2.3796674935404613e-08,-2.065030448118758e-08,-6.563214593345249,3.1463704542170374e-09
CCCOC(C)(COC)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.0806790182721255,-1.631308204343429,0.759387130536676,-0.1052224475106282,0.1856913894383229,0.4278298911021852,1.2168361833982535,-0.043504360866813,0.4352795151566737,-0.0034628458604783,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,176.1412445,186.93968547,1.0,0.0,150,50,2,0.3052476272078284,2719.0,1.4089754482295682e-06,0.0007906105122985966,9.230562349376965e-09,-8.24673030377817e-09,-8.382254207585722,9.838320455987952e-10
COCC(F)(F)SOOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.4338969328276888,-1.34663740831381,1.0616931424568044,-0.76484896499658,0.2639554260988821,-0.0269802674064191,0.9162642538086356,0.1032250888224672,-0.1403991387928855,-0.2430467989434734,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,190.011136176,186.93968547,1.0,0.0,150,50,2,0.2997903960733568,3040.0,1.4650730778467806e-06,0.0007929706689806338,6.530074030291959e-09,-5.870264212649596e-09,-8.896903404113136,6.598098176423618e-10
COCCC(F)(F)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.8410805023155694,-1.5353186486427115,1.077800126546281,-0.7044618997436889,0.1557765591905311,0.224515868840616,1.4672294910733692,0.3558463344624664,-0.3758786243625195,-0.3701112269004285,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,154.080536064,186.93968547,1.0,0.0,150,50,2,0.4447414251649971,133.0,2.167229574984272e-06,0.0010742135627224082,4.182585078654649e-08,-3.4743151354779215e-08,-4.905354475293619,7.082699431767284e-09
CCOCC(CC)(COC)COCC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9240645857428268,-1.452343854217351,0.7506914045879719,-0.2693104548707936,0.1945132618015688,0.3116684079595408,0.8449253649650699,0.1236716300796859,0.0645517949133706,-0.1831785898488968,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,204.172544628,186.93968547,1.0,0.0,150,50,2,0.2782213354434072,4503.0,1.3483234034080363e-06,0.000753278581214897,5.640348691681207e-09,-5.075877540297995e-09,-8.992270956380631,5.644711513832124e-10
COCCOCCCC(=O)CC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2322358733294418,0.2876862219853304,1.4854974112553343,0.262899966946242,-0.4337607909424194,0.9408846277550243,0.4608368367475575,0.3292100415908948,-1.0066039576521986,-0.5452629162279994,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,218.115423676,186.93968547,1.0,0.0,150,50,2,0.2894831097176373,3666.0,1.2872499590978558e-06,0.000761681888524721,8.169674231016897e-09,-7.358964655311456e-09,-9.077189755539807,8.107095757054414e-10
COCCCC(OC)P(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.1817089522043531,-1.0733194088986686,0.8197141963845292,-0.0609731295282165,-1.0777666234277326,-0.0310019322340273,0.7197865270476921,0.5278748435580876,-0.6684111998473482,-0.2703186091848279,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,226.097010338,186.93968547,1.0,0.0,150,50,2,0.3262217943671829,1830.0,1.530584453520899e-06,0.0008319096974431736,1.1067051919835253e-08,-9.829168017148575e-09,-7.940298759694298,1.237883902686679e-09
COP(C)(=O)C1CCCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.5080436358876144,-0.1402209385061896,0.9247516199984837,0.1783819710663033,-0.6613281513949248,0.0346252246369435,0.8355567369877245,0.0950783554380849,-0.5423055703798844,-0.8532341123949236,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,191.107515446,186.93968547,1.0,0.0,150,50,2,0.2837065623034548,4087.0,1.2223141615604387e-06,0.0007479100364929088,9.91080332587747e-09,-8.877801570959417e-09,-8.594178595237414,1.033001754918053e-09
COCCCC(F)(OC)C(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.9901422655506302,-1.5843334692015525,1.0234098836162482,-0.4049175441030574,0.0949153948850353,0.4614457157223692,1.478379807752102,0.5139933715181271,-0.3276459015467548,-0.3979245149035455,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,204.077342504,186.93968547,1.0,0.0,150,50,2,0.4442308179153964,134.0,2.157796087661697e-06,0.0010780070491352052,5.0807144691248883e-08,-4.0841231840997956e-08,-4.098092413076804,9.965912850250928e-09
COCCCC(C)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.2949866871654696,-1.371103571215614,0.479764091783646,-0.4553572462162142,-0.7383085542814543,-0.4520491952410441,1.4039244367250796,0.1100753568793163,-0.0348204430926009,-0.0634597639713712,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,158.167065324,186.93968547,1.0,0.0,150,50,2,0.3168904628611377,2170.0,1.4829399473458414e-06,0.0008159941095185051,1.1350343733010448e-08,-1.0047573012180575e-08,-7.712464558445245,1.3027707208298749e-09
COCCCCN1CC(=O)N2CCCCC2C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.253029160208032,0.2625399706209875,1.1866243040797864,0.9011756661665248,-0.7905221897061743,0.4055012298159514,1.1486550783054352,0.4099567194252611,-0.9965675199453056,-0.8175819196761736,-2.166579310001371,-0.4158155164535465,-0.412779777085149,-0.2895159063396369,1.0995798495581153,0.1287332969974012,-0.3223389822266234,0.2587669438124406,0.3017789808069028,-0.2726479648254733,254.163042564,186.93968547,1.0,0.0,150,50,2,0.289658756261874,3655.0,1.1432301408180475e-06,0.0007577566860046803,1.8345183190563926e-08,-1.6181959629916753e-08,-7.48048418309367,2.1632235606471737e-09
