solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCC[SiH]=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.948654038,-1.163919194,1.012827478,-0.049015523,-0.352119119,0.493745344,0.69400483,0.706953884,-0.941942503,-0.477759926,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,118.0450061,186.9396855,1.0,0.0,150,50,2,1018.0,1.9134562027941854e-06,0.0009667031651058984,1.8113685466120995e-08,-1.590854426620675e-08,-7.214297327910524,2.205141199914246e-09
COCC[N+](=O)[O-],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.714120849,-1.06934729,1.040418362,-0.275372226,-0.312628643,0.198436018,0.73945863,0.759179673,-0.823232685,-0.41921814,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,105.0425931,186.9396855,1.0,0.0,150,50,2,2771.0,1.6958756712823265e-06,0.0008804511876988323,1.0395594905262395e-08,-9.286702923160305e-09,-8.374758834089342,1.1088919821020885e-09
COCCOOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.873855744,-0.998345214,1.082129316,-0.361146533,-0.333536598,0.311212913,0.698568123,0.600908547,-0.814405519,-0.419802768,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0579088,186.9396855,1.0,0.0,150,50,2,1784.0,1.7854814152669455e-06,0.0009123493195767143,1.2935262667862682e-08,-1.145496830135786e-08,-7.738304326864793,1.4802943665048243e-09
COCCO[AlH2],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.868252919,-1.018302749,1.069744278,-0.370454967,-0.25207399,0.332394255,0.754834977,0.592804736,-0.696512551,-0.394236303,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,104.0417932,186.9396855,1.0,0.0,150,50,2,1587.0,1.7606247335589365e-06,0.0009046911627674412,1.3693184329684488e-08,-1.2068664617368969e-08,-7.429066280868216,1.6245197123155205e-09
CCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.131202776,-1.217204099,0.795777324,0.285734278,-0.483455847,0.721691103,0.635480275,0.43538136,-0.362412391,-0.279641569,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,118.0993797,186.9396855,1.0,0.0,150,50,2,878.0,1.8211066994243975e-06,0.0009316037676001665,1.8311762159255805e-08,-1.587272148375341e-08,-6.507772356229335,2.439040675502395e-09
CCCOCP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.056834652,-1.301495731,0.845985935,0.214661822,0.022621576,0.465556687,0.717317825,0.074726972,-0.095966293,-0.235021432,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,182.0707956,186.9396855,1.0,0.0,150,50,2,4080.0,1.5337924720797317e-06,0.0008201144315385322,8.009143811145862e-09,-7.161427682810071e-09,-8.447907788270063,8.477161283357907e-10
COCCCN1CCN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.267717596,-0.699889588,1.159416177,0.79857735,-0.462118422,-0.150492635,1.133146024,1.463395723,-0.871377592,-0.382514063,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1211778,186.9396855,1.0,0.0,150,50,2,2998.0,1.0895967110431059e-06,0.0007114519219784059,9.995916262833025e-09,-8.948358597830866e-09,-8.542115529088719,1.0475576650021597e-09
[CH2]CCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.884791977,-1.036551866,1.086756061,-0.346428556,-0.358584534,0.417707441,0.802704814,0.678437944,-0.888209296,-0.4364655,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,117.0915547,186.9396855,1.0,0.0,150,50,2,896.0,1.9526835360807307e-06,0.0009817793203929052,1.9480466394192163e-08,-1.707228096671045e-08,-7.089271769476344,2.408185427481716e-09
CCOP(C)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.98722054,-1.015479034,0.901914022,-0.035953464,-0.323186217,0.52220529,0.410006363,0.614122255,-0.420807223,-0.369511942,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,166.075881,186.9396855,1.0,0.0,150,50,2,4187.0,1.4967116110892992e-06,0.000804653189551204,7.688638135273475e-09,-6.858797645414881e-09,-8.265200034507389,8.298404898585941e-10
COOCCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.819990908,-1.472865099,0.791649851,-0.135668442,-0.218415402,0.358251571,0.435703207,0.439192825,-0.660774339,-0.403973595,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,136.0735589,186.9396855,1.0,0.0,150,50,2,3697.0,1.6698680182519213e-06,0.0008658832079287884,8.718838067403186e-09,-7.811117940889739e-09,-8.605205186858907,9.077201265134473e-10
[CH2]CCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.840515252,-1.495923895,0.884455726,-0.163964489,-0.520470274,0.574834562,0.820504047,0.711049185,-0.834070791,-0.423080005,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,87.08098997,186.9396855,1.0,0.0,150,50,2,405.0,2.0655215451687464e-06,0.0010332080585361376,2.996559214267732e-08,-2.5720776216123e-08,-6.059338416825427,4.2448159265543185e-09
COCCOCP,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.92171219,-1.053662197,1.105743009,-0.386282894,-0.463172316,0.350701443,0.774532078,0.66705027,-0.779228883,-0.419529656,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0496662,186.9396855,1.0,0.0,150,50,2,971.0,1.8949145376900379e-06,0.0009571908283503855,1.8070414717463977e-08,-1.580852736723505e-08,-6.989086952378536,2.2618873502289263e-09
COCCOCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.919772812,-1.066735877,1.122392652,-0.40759324,-0.274705245,0.349490263,0.848230759,0.643571297,-0.88446274,-0.471433775,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0743078,186.9396855,1.0,0.0,150,50,2,853.0,1.942018039903611e-06,0.0009767259306139562,1.9791228848219387e-08,-1.7291447848661725e-08,-6.917185086102143,2.4997809995576558e-09
COCCCN(C=O)C=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.927092902,-0.885835754,0.40984925,-0.087589346,-0.375795467,0.6827269,0.881481525,1.252395419,-1.035114999,-0.461351002,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,145.0738932,186.9396855,1.0,0.0,150,50,2,4855.0,1.4664757784675053e-06,0.0008096914411874238,7.63123790491102e-09,-6.8899151610387e-09,-9.29408306704449,7.413227438723212e-10
COCCCOP(C)(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.946939661,-1.17037844,1.004353437,-0.087494247,-0.368698472,0.517510435,0.670894503,0.727966858,-1.000071263,-0.493910291,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,166.075881,186.9396855,1.0,0.0,150,50,2,1313.0,1.8364476193968683e-06,0.0009362240690664323,1.5774424163663973e-08,-1.3894790253567757e-08,-7.392285369472023,1.879633910096217e-09
COCCOCCOF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.917480505,-1.083590355,1.098535523,-0.400330648,-0.279222351,0.373068147,0.866218659,0.637353547,-0.859802147,-0.486560975,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,138.0692224,186.9396855,1.0,0.0,150,50,2,774.0,1.944923964128783e-06,0.0009766842928516806,2.062338256179159e-08,-1.792940129950639e-08,-6.655354864754174,2.693981262285199e-09
COCCOCP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.017922724,-0.703060423,1.312816884,-0.384068498,0.08421149,0.314662069,1.019297343,0.426301313,-0.703506675,-0.392324961,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,198.0657102,186.9396855,1.0,0.0,150,50,2,939.0,1.8463869620476688e-06,0.0009420092774493602,1.8085922823095286e-08,-1.5761070096240056e-08,-6.779384308596471,2.3248527268552287e-09
COCCOC(C)(C)C=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.987776232,-0.623843569,1.324804987,-0.406835218,0.40424168,0.123878003,1.264060121,0.1956585,-0.352349701,-0.30851802,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,146.0942943,186.9396855,1.0,0.0,150,50,2,1394.0,1.676565464880818e-06,0.0008821231523374174,1.4673116039161219e-08,-1.2872108423206656e-08,-7.147170455680841,1.8010076159545654e-09
COCCOSC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.89096048,-0.96127701,1.062436965,-0.390321948,-0.314607403,0.296367834,0.614809056,0.640391243,-0.805326278,-0.454174994,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0401506,186.9396855,1.0,0.0,150,50,2,2426.0,1.7598047669755293e-06,0.0009032319492564424,1.1270600350882535e-08,-1.0049991597951174e-08,-8.233589652552912,1.2206087529313618e-09
COCCC1CN(C)C(=O)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.644093386,-0.611776431,1.181661433,0.522969121,-0.844566157,-0.205518996,1.023627405,0.855576676,-1.008716024,-0.117642183,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1211778,186.9396855,1.0,0.0,150,50,2,3630.0,1.0658083246221082e-06,0.0006997113238050297,8.964396129408078e-09,-8.044874368844854e-09,-8.748976602704017,9.195217605632243e-10
COCCCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.903355307,-1.544342739,0.926725153,-0.203064412,-0.435994401,0.555376193,0.885789645,0.703227387,-0.841666397,-0.467801668,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,106.0793932,186.9396855,1.0,0.0,150,50,2,359.0,2.021496037132698e-06,0.0010168004685961807,3.098366696097292e-08,-2.6345385115866552e-08,-5.679987977371909,4.638281845106365e-09
COCCCP=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.947850087,-1.128471435,1.007050089,-0.08883305,-0.314610781,0.505733764,0.732128601,0.677916866,-0.92974817,-0.476674576,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,120.0340162,186.9396855,1.0,0.0,150,50,2,948.0,1.9180089594284416e-06,0.000968481379294182,1.8661304704688232e-08,-1.636060463765549e-08,-7.111141896368993,2.3007000670327433e-09
CCOP(=O)(OCC)OCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.153525825,-1.183124827,0.839089065,0.333377084,-0.391304321,0.786993665,0.537570288,0.595135915,-0.702980766,-0.44378365,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,240.1126604,186.9396855,1.0,0.0,150,50,2,1929.0,1.5995250868302454e-06,0.0008538220615535616,1.2122934410450118e-08,-1.0721842012577433e-08,-7.652487465392483,1.4010923978726868e-09
COP(=O)(OC)OCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.013337815,-1.108152549,0.986167966,-0.007389283,-0.256235103,0.41537944,0.416661169,0.514441297,-0.982943906,-0.491615615,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.0500601,186.9396855,1.0,0.0,150,50,2,4071.0,1.56890300641484e-06,0.0008333034713649362,8.230879740794335e-09,-7.379920157776044e-09,-8.67246847564724,8.509595830182905e-10
COCCOCOC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.962862821,-0.683769866,1.184427328,-0.255539694,-0.188401025,0.33794393,0.585836218,0.599575456,-0.943339129,-0.475044566,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,134.0579088,186.9396855,1.0,0.0,150,50,2,4128.0,1.6012716533907304e-06,0.0008449183421969195,8.270582089515055e-09,-7.430114030480263e-09,-8.840447832143825,8.404680590347929e-10
COCCCCOF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.897150092,-1.554848171,0.923044425,-0.199154814,-0.442763736,0.572713516,0.879541787,0.673593179,-0.861176075,-0.465141364,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,122.0743078,186.9396855,1.0,0.0,150,50,2,343.0,2.084240772954808e-06,0.0010382633352987907,3.2153307160204806e-08,-2.7342743739245265e-08,-5.683896322853448,4.8105634209595456e-09
COCC[NH],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.707094741,-1.453152343,0.993170001,-0.50205341,-0.334294235,0.255033891,0.835689358,0.709099612,-0.699163314,-0.452923739,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,74.06058888,186.9396855,1.0,0.0,150,50,2,737.0,1.9383890888872032e-06,0.0009848360458682304,2.1985723627358728e-08,-1.9211476303297946e-08,-6.924932804901227,2.774247324060781e-09
COCCOP(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.761571508,-1.060896405,1.161481006,-0.4268655,-0.225400731,0.275100273,0.646881712,0.684991792,-0.681690574,-0.485188417,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.0151725,186.9396855,1.0,0.0,150,50,2,2159.0,1.647059551286343e-06,0.0008630728335041725,1.1337714806046673e-08,-1.0031072123002302e-08,-7.676981820026524,1.3066426830443693e-09
COCCCOP(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.952751079,-1.153382775,1.003811406,-0.059179125,-0.355922955,0.519006992,0.679517693,0.730190287,-0.997644469,-0.509401956,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,152.0238454,186.9396855,1.0,0.0,150,50,2,1207.0,1.8643600699712607e-06,0.0009475558449601583,1.6619191558425273e-08,-1.4627862882629917e-08,-7.345780262410681,1.991328675795355e-09
COP(=O)(OCCF)OCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.854565197,-1.06113188,1.206517098,-0.308963953,-0.09004468,0.149913503,0.487136095,0.473881037,-0.849635803,-0.526846242,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,204.0363019,186.9396855,1.0,0.0,150,50,2,4143.0,1.5248231335220528e-06,0.0008164855668258795,7.965278848988672e-09,-7.127751085504952e-09,-8.5104654392075,8.3752776348372e-10
CCOCCCOP(C)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.876056082,-1.08461926,0.690518098,0.368498851,-0.458478207,0.889463295,0.404985884,0.131878615,-0.720886582,-0.433729473,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.0864457,186.9396855,1.0,0.0,150,50,2,2287.0,1.6402844229130156e-06,0.0008636919112023822,1.118356798136519e-08,-9.925188095856224e-09,-7.887274908118767,1.2583798855089646e-09
C[CH]CCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.573114858,-1.227247701,0.750160351,-0.152763053,-0.338410489,0.498918605,0.340274002,0.140925129,-0.76411132,-0.226780889,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,117.0915547,186.9396855,1.0,0.0,150,50,2,4345.0,1.5546434744230547e-06,0.0008270387151312934,7.802353795278413e-09,-6.99374396220337e-09,-8.64909586321381,8.086098330750436e-10
COP(C)(=O)OCCCOP(C)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.935997751,-1.18860865,0.984332726,0.040960498,-0.250384603,0.39537801,0.43850691,0.541768251,-0.897657177,-0.482703322,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,260.0578616,186.9396855,1.0,0.0,150,50,2,4386.0,1.450997710551317e-06,0.0007982569918086706,7.847552751109554e-09,-7.043796219840381e-09,-8.76359437940475,8.037565312691727e-10
COCCOC[SiH3],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.857334143,-1.025608564,1.09515508,-0.356526189,-0.335345111,0.383975943,0.778492175,0.633913595,-0.845851845,-0.442150421,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,120.0606562,186.9396855,1.0,0.0,150,50,2,1189.0,1.835132238432276e-06,0.0009338751574877522,1.628983521208197e-08,-1.4283547955262521e-08,-7.119393250748203,2.0062872568194503e-09
COCCCOP(=O)(OC)OP(C)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.015144356,-1.209528844,1.044676902,-0.04179217,-0.42974922,0.560211431,0.70327981,0.739921636,-0.957593812,-0.464023285,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,276.0527762,186.9396855,1.0,0.0,150,50,2,966.0,1.7130850803331356e-06,0.0009104043200383647,1.8484743544789493e-08,-1.6213427944233626e-08,-7.138342175022106,2.2713156005558693e-09
COCCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.893143,-1.487417733,0.887888536,-0.194482597,-0.525438693,0.593833501,0.836096524,0.759870515,-0.894429302,-0.448686346,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,120.0786442,186.9396855,1.0,0.0,150,50,2,420.0,2.0863240061360677e-06,0.001038927185766744,2.9623209878519684e-08,-2.5455232674974612e-08,-6.107334908963435,4.167977203545072e-09
COCCCN1C(=O)CN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.178855006,-0.799884377,1.26357206,0.664075425,-0.502115776,-0.057120079,0.897197503,1.253811918,-1.120246578,-0.453843802,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,186.1004423,186.9396855,1.0,0.0,150,50,2,3315.0,1.174028701603948e-06,0.0007339621901556584,9.521717989619949e-09,-8.542781631556422e-09,-8.726595514804691,9.789363580635278e-10
COCCOP(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.792489249,-1.020866267,1.091857905,-0.413631584,-0.312769362,0.27937729,0.555823298,0.752240623,-0.768140509,-0.498841006,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,152.0602309,186.9396855,1.0,0.0,150,50,2,3135.0,1.6860867623964918e-06,0.0008746523608820835,9.660404249564977e-09,-8.641390867666703e-09,-8.48015445250488,1.0190133818982738e-09
CCOP(=O)(CCCOC)OCC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.181247017,-1.045891993,0.748778171,0.303070732,-0.307031968,0.796344802,0.504883,0.668838695,-0.744926934,-0.434845662,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,210.1020957,186.9396855,1.0,0.0,150,50,2,3699.0,1.4929778083580492e-06,0.0008089155968918144,8.45893593312583e-09,-7.551932999626249e-09,-8.326249806588661,9.070029334995827e-10
CCOCCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.760049239,-1.368875709,0.497835224,0.191869912,-0.426509006,0.852336856,0.40218218,0.029303188,-0.484003743,-0.354999746,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,134.0942943,186.9396855,1.0,0.0,150,50,2,2013.0,1.6539774027320886e-06,0.0008651382197470517,1.1617758405006227e-08,-1.0256362978995678e-08,-7.5337134112835065,1.3613954260105468e-09
COCC[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.807077715,-1.382352508,0.761580783,-0.578751612,-0.671846231,-0.056323679,0.70532597,0.594447774,-0.706539844,-0.408138912,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,87.02661637,186.9396855,1.0,0.0,150,50,2,2511.0,1.706051570403836e-06,0.0008883235064979064,1.1191874604045884e-08,-9.994988846541624e-09,-8.35082946210599,1.1968857575042606e-09
COCC(F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.99736678,-1.476260967,0.794682767,-0.701764982,-0.767941028,-0.226003667,0.634312003,0.36660632,-0.504897327,-0.361075214,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,108.0586577,186.9396855,1.0,0.0,150,50,2,2907.0,1.6716477215936445e-06,0.0008742444080021891,1.0172569662608986e-08,-9.103676378536525e-09,-8.516917932023773,1.0688932840724612e-09
COCCOCCOP=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.946585817,-0.689795167,1.277426003,-0.214511498,-0.220330752,0.370863632,0.626395116,0.662551858,-0.906801583,-0.481024962,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,166.0394955,186.9396855,1.0,0.0,150,50,2,3079.0,1.642002680558944e-06,0.0008612903846059998,9.709768897728683e-09,-8.679346075486669e-09,-8.423091849423509,1.030422822242013e-09
COCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.684974703,-1.428357087,0.905584899,-0.75952076,0.448206288,0.067480354,1.05693911,0.098883106,-0.273581441,-0.339949,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,114.0292494,186.9396855,1.0,0.0,150,50,2,2591.0,1.655819614447063e-06,0.0008705150574249158,1.080994807762451e-08,-9.64430466475787e-09,-8.27380359919837,1.165643412866639e-09
