solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCC1CCN(OC)CO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.925961392,-0.791613808,0.941575658,-0.189291802,-0.895513182,0.478699078,1.119133538,0.548119967,-0.524510139,0.705888809,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,175.1208434,186.9396855,1.0,0.0,150,50,2,2991.0,7.784736662392282e-07,0.0006241006966786964,1.0875330352187018e-08,-9.604624785992454e-09,-7.558497453313158,1.2707055661945624e-09
COP(=O)(OC)OCC1CCCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.489781795,-0.152142202,0.798480472,0.261179684,-0.798647695,0.209012491,0.954191526,0.077802306,-0.501482017,-0.837485892,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,237.1129948,186.9396855,1.0,0.0,150,50,2,852.0,1.3608416206651762e-06,0.0008169599483778346,2.0987197968802355e-08,-1.824922851636175e-08,-6.665241827331019,2.7379694524406084e-09
COCCCS(C)(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.055090814,-1.148429541,1.013504063,-0.141956651,0.003079567,0.414904776,1.10602492,0.60081712,-0.931327697,-0.563785691,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,152.0507152,186.9396855,1.0,0.0,150,50,2,298.0,2.0815075371486573e-06,0.0010364631213922617,3.0986750518518846e-08,-2.609181731766934e-08,-5.330372498881331,4.894933200849501e-09
COCCCCCCN1CCCN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.323458052,-0.207456642,1.268410964,1.048610535,-0.537552569,0.169708129,0.960468379,1.277489475,-0.741529145,-0.746393895,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,228.183778,186.9396855,1.0,0.0,150,50,2,3482.0,1.0608826545454255e-06,0.000711267207322403,1.0661649762023135e-08,-9.501466650002922e-09,-8.189626750779148,1.1601831120202112e-09
COCC1CCCN2C(=O)CN(C)C(=O)C12,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.583601877,-0.217985199,1.104990095,0.350880125,-0.748696095,-0.09006396,0.835398116,0.330473105,-0.700019266,-0.395308057,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,226.1317424,186.9396855,1.0,0.0,150,50,2,3071.0,1.0392181946332917e-06,0.0006989647819987385,1.1101521038351826e-08,-9.851308337664232e-09,-7.879705855048663,1.2502127006875935e-09
COS(=O)(=O)C1CCCCN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.686339774,-0.136727052,0.998928175,0.307509262,-0.42069538,-0.358900279,0.461162632,0.107216707,-0.80529943,-0.866405798,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,221.072179,186.9396855,1.0,0.0,150,50,2,4874.0,9.920194620429847e-07,0.0006791111505077091,8.745569732847557e-09,-7.814239330985077e-09,-8.390405075747678,9.313304018624801e-10
COCCN1CCC(=O)N2CCCC2C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.478272353,-0.191698901,1.137854772,0.481547499,-0.818630467,-0.020477046,1.236728589,0.613861158,-0.911301828,-0.554471028,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,226.1317424,186.9396855,1.0,0.0,150,50,2,821.0,1.2762835457387198e-06,0.0007996326477993063,2.1919004734887374e-08,-1.9100026511251786e-08,-6.775514032392491,2.8189782236355883e-09
COC1CCCC(OC=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.743735621,-0.633833533,1.135818278,-0.609562136,-0.325887866,0.626687043,-0.044080415,-0.928695109,-0.619584043,-0.466167986,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,158.0942943,186.9396855,1.0,0.0,150,50,2,795.0,1.4995958529358047e-06,0.0008472269035146019,2.0740284594868288e-08,-1.7877554217638336e-08,-6.2449311887126076,2.862730377229952e-09
COCCCC(C)(C)CN1C(=O)CC(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.210248361,-0.750875024,1.372071377,0.123482267,0.121869387,0.158604349,1.588586556,0.289177562,-0.515400493,0.1632258,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,241.1677936,186.9396855,1.0,0.0,150,50,2,1761.0,1.3157695354321584e-06,0.0007734960788806012,1.4031963839924246e-08,-1.2250137292741147e-08,-6.875044774760743,1.7818265471830999e-09
COCCS(F)(F)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.730571758,-1.481964207,0.959406767,-0.51645005,-0.315623187,0.268824688,0.858544465,0.658731982,-0.906863825,-0.525237361,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,188.0682571,186.9396855,1.0,0.0,150,50,2,664.0,1.933992587616326e-06,0.0009770903201712553,2.2363416262324585e-08,-1.9180834019321108e-08,-6.026814880114365,3.1825822430034767e-09
CCN(CC)CCOCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.914213144,-1.237600983,-0.098901474,-0.106866792,-0.59506621,1.406015131,0.985114258,0.693189153,-0.698436307,-0.365408648,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,189.172879,186.9396855,1.0,0.0,150,50,2,2530.0,1.424135108024854e-06,0.0008022286905217233,1.187718229275326e-08,-1.045640979162867e-08,-7.359665100043864,1.420772501124589e-09
COC(=O)C1C(=O)C(=O)C2CCCCN21,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.145309978,1.071174104,1.571611702,0.285462916,0.045819715,-0.098512464,0.566353879,-0.633202483,-0.245404034,-0.604148672,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,211.0844579,186.9396855,1.0,0.0,150,50,2,4568.0,7.274245066829708e-07,0.0006160692489165828,9.007519360348157e-09,-8.03782506857992e-09,-8.289029993074367,9.696942917682366e-10
CCOC(C)(COCCOC)OCC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.236387229,-1.041270554,0.951240762,-0.195464208,0.267373458,0.510992617,1.421192945,0.223202943,-0.12178539,-0.235549961,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,206.1518092,186.9396855,1.0,0.0,150,50,2,864.0,1.7292996331519676e-06,0.0008993671540811315,1.8834157430271097e-08,-1.610879793043146e-08,-5.910705700066107,2.7253594998396374e-09
COCCCOC(F)(F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.044813675,-1.354625347,0.590004976,-0.618739474,0.099772656,0.601275564,1.41272954,0.620812588,-0.447277579,-0.346545224,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,170.0754507,186.9396855,1.0,0.0,150,50,2,585.0,1.8332127453388378e-06,0.0009403452438603293,2.2601577109479204e-08,-1.9194494137987687e-08,-5.633703170306097,3.407082971491519e-09
COCCC1CCCCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.849222478,-0.959291331,0.899127792,-0.770041499,-1.011213627,1.20785039,0.413647363,-0.095460118,-0.766239418,0.569145162,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.1150298,186.9396855,1.0,0.0,150,50,2,648.0,1.087536925993123e-06,0.0007337191428752027,2.2889126574975217e-08,-1.966300674990041e-08,-6.0949399948107805,3.226119825074809e-09
FCCOC1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.690134613,-1.133474825,0.437247064,-0.347706546,-0.410901807,0.602338595,0.219603706,-0.784001282,-0.581411301,-0.783188655,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,132.0950433,186.9396855,1.0,0.0,150,50,2,612.0,1.7050156726077322e-06,0.0009153389258616798,2.3607266090433376e-08,-2.0268700078545357e-08,-6.071079621122437,3.3385660118880184e-09
COCCCCSOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.938917505,-1.509626607,0.895122839,-0.166412945,-0.535924999,0.561581675,0.774905547,0.736521021,-0.936353741,-0.4897159,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,150.0714507,186.9396855,1.0,0.0,150,50,2,473.0,2.0056309772312764e-06,0.001007145338794535,2.6298057492774774e-08,-2.2404964483164176e-08,-5.755055023821587,3.893093009610598e-09
CON1CCCCC(C(C)(C)C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.403760877,-0.202290494,1.146024338,-0.063811193,0.222621906,-0.2352406,1.060321907,-0.560487174,-0.040362424,-0.646427239,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,199.1572289,186.9396855,1.0,0.0,150,50,2,2538.0,1.1888741284883642e-06,0.0007413665708833632,1.2142021754051911e-08,-1.0725114652738998e-08,-7.569384501496996,1.416907101312913e-09
COCCC1CCN(C)S1(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.950839093,-0.437372614,0.901485895,0.299481264,-0.772158677,0.185911953,1.371981097,0.741376401,-0.672937895,-0.119669584,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,193.0772643,186.9396855,1.0,0.0,150,50,2,2143.0,1.2037770630935365e-06,0.0007467766977135488,1.3176121849254927e-08,-1.1601984031421476e-08,-7.37037373728164,1.574137817833448e-09
CCCOCC(CC)(COC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.091870118,-1.660591507,0.745056411,-0.044460958,-0.08292314,0.598405802,1.068411723,0.1342323,0.230929852,-0.115962915,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.1568946,186.9396855,1.0,0.0,150,50,2,3391.0,1.4684602672630749e-06,0.0008016936384096101,9.8813157766395e-09,-8.702149520668096e-09,-7.379917358217822,1.1791662559714055e-09
COCC(C)(OC)OCC[Si]O[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.941715208,-1.393157898,1.057838673,-0.849471518,0.18231078,0.075886182,1.375954076,0.193189555,0.0655852,-0.144852684,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,219.050887,186.9396855,1.0,0.0,150,50,2,1782.0,1.6071271989981508e-06,0.0008509151056346761,1.3505745260804455e-08,-1.174067820745149e-08,-6.651689625699265,1.7650670533529653e-09
COC(=O)C1CCCCN1C(=O)N1CCN2C(=O)N(C)CC2C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.553881864,1.355800777,1.461022014,0.867217182,-0.606116439,-0.530626242,0.545905721,-0.250775445,-0.40502434,-0.600005415,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,324.1797552,186.9396855,1.0,0.0,150,50,2,4277.0,3.4393433581597255e-07,0.0005533943544814938,9.35704276695715e-09,-8.343808364229776e-09,-8.234825368908055,1.0132344027273735e-09
COCCCC(=O)N1CCCC1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.658637967,0.782124922,1.08763868,0.719203625,-0.780463139,0.730783475,0.9783311,0.134715905,-0.726113335,-0.424882165,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1415788,186.9396855,1.0,0.0,150,50,2,1769.0,1.1314410621511744e-06,0.000742863480314174,1.5075486753219096e-08,-1.3299995657495387e-08,-7.490882770140937,1.7754910957237095e-09
COCCC1N(C)CCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.936252533,-0.760125208,0.846769094,0.148662917,-0.941611266,0.190179178,1.296284286,0.940292003,-0.41176975,-0.466603102,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1575633,186.9396855,1.0,0.0,150,50,2,993.0,1.4709543840110073e-06,0.0008412220617070773,1.9261034688418518e-08,-1.674534312079718e-08,-6.656357773075652,2.51569156762134e-09
COC1CCCN2C(=O)CCC12,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.409165391,-0.302663962,1.139778103,0.429975913,-0.48234314,0.036392865,0.47391572,-0.083678324,-0.665318807,-0.503015686,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,169.1102787,186.9396855,1.0,0.0,150,50,2,3019.0,1.1862901383439936e-06,0.0007351620927340608,1.1034496158229618e-08,-9.770752994075679e-09,-7.731597108671281,1.2637431641539375e-09
COCCCN1C(=O)CCC1COP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.75799521,-0.671149014,1.356319415,0.42490217,-0.91596219,0.483931528,0.937517723,0.646861722,-1.261242347,-0.183037819,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,295.1184741,186.9396855,1.0,0.0,150,50,2,874.0,1.2700323989553961e-06,0.000796805673693468,2.1252660188179876e-08,-1.8543468785467184e-08,-6.844650683188991,2.7091914027126944e-09
COP(=O)(ON(C)C)N(C)C1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.69728462,-0.081722234,0.038307187,-1.135699018,-0.334523306,0.926588039,0.23036442,-0.458231092,-0.7372146,-0.727953601,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,236.1289792,186.9396855,1.0,0.0,150,50,2,2899.0,9.686741371728053e-07,0.0006692653137984247,1.0906517615406723e-08,-9.608984047266374e-09,-7.405576459218824,1.2975335681403492e-09
CCC1C(=O)N(C)C(=O)N(CCCCOCCOC)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.295017359,-0.28041504,1.005838434,1.295914964,-0.785612767,0.346599838,1.150487436,0.625242935,-0.82552784,-0.295327328,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,300.1685219,186.9396855,1.0,0.0,150,50,2,2907.0,9.99957936122401e-07,0.0006941183557913956,1.1554664277228703e-08,-1.0258360544561138e-08,-7.913547023004591,1.2963037326675638e-09
COCCCN1CC(C)N(C=O)CC1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.309073807,-0.698103189,0.825935738,0.463814396,-0.992166403,0.169461383,1.058767862,0.647462341,-0.902738929,0.123830915,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,214.1681279,186.9396855,1.0,0.0,150,50,2,4856.0,1.0719345232473834e-06,0.0006939397741986694,8.546654386286956e-09,-7.613285909548321e-09,-8.156784913232313,9.333684767386348e-10
COC1CCC[SiH2]1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.710539483,-0.929878033,0.930399764,-0.726703928,-0.607080091,0.719146224,0.22704036,-0.492637871,-0.614837424,-0.49691949,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,116.0657415,186.9396855,1.0,0.0,150,50,2,295.0,1.81751455507203e-06,0.0009610774782064513,3.1323996311083426e-08,-2.6409382639389194e-08,-5.373643668370993,4.914613671694226e-09
CCCC[Si]OCCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.143786492,-1.129124645,0.603934781,0.6971971,-0.893687965,1.171094734,0.618228078,0.063515207,-0.236256298,-0.252510737,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,218.1338211,186.9396855,1.0,0.0,150,50,2,2350.0,1.5174424066845157e-06,0.0008267372235509519,1.2155228243181912e-08,-1.0669395039796036e-08,-7.180748832024286,1.4858332033858765e-09
COCCCN1C(=O)N(C)C(=O)C12CCCCC2,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.592062471,-0.737524499,1.315266274,0.201508124,-0.531006776,0.402288825,0.225521867,1.660384868,0.017224356,-1.321745494,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,254.1630426,186.9396855,1.0,0.0,150,50,2,4384.0,9.548737143943528e-07,0.0006759906347053721,9.26750737085317e-09,-8.271166452265561e-09,-8.301542472019099,9.963409185876092e-10
COCCOCOCCCCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.878083846,-0.674787408,1.03722309,0.018489822,-0.521173974,0.775995724,0.688650568,0.285735773,-1.050858373,-0.474696961,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.1205091,186.9396855,1.0,0.0,150,50,2,792.0,1.8531665576132942e-06,0.000953471366484106,2.0997294188465215e-08,-1.8129772206115993e-08,-6.322452737141057,2.867521982349223e-09
CCC(CC)OCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.294944166,-1.144151063,0.675792999,-0.113668336,-0.874877479,0.107116588,0.620800758,0.351808615,-0.359911618,-0.2986661,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.1568946,186.9396855,1.0,0.0,150,50,2,4377.0,1.4687848483581979e-06,0.0007946724727062314,8.566571657343408e-09,-7.569065536722684e-09,-7.587989066185017,9.975061206207237e-10
COCCC1CCCN1CF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.071043703,-0.724413724,0.666024106,0.258913082,-1.152873551,0.66474263,1.370396658,0.145310786,-0.187162799,-0.49903754,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,161.1215924,186.9396855,1.0,0.0,150,50,2,56.0,1.8537917891333172e-06,0.0010027647116576705,4.8262051718486835e-08,-3.986638883305209e-08,-4.748450405531947,8.395662885434737e-09
CCCC[SiH2]OCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.167156701,-1.716540227,0.555533289,0.726742493,-0.700053207,0.979371297,0.598184078,0.422348531,-0.19575555,-0.179853215,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,176.1232564,186.9396855,1.0,0.0,150,50,2,3541.0,1.4728662015240678e-06,0.0008029497625461549,9.74141311401854e-09,-8.59477123250101e-09,-7.495602045449631,1.1466418815175298e-09
COCCCS(=O)(=O)N1CCC(=O)N(C)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.348839533,-0.721080148,1.215697837,0.672244885,-0.19089972,-0.193942471,1.477776663,1.145177567,-1.045480046,-0.39905502,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,264.1143781,186.9396855,1.0,0.0,150,50,2,2003.0,1.183465112900461e-06,0.0007489917187983487,1.3898106117681825e-08,-1.2255309660922946e-08,-7.460029275386796,1.6427964567588804e-09
COCCOCCOCCOCCOCCOCCOCCC[Si](OC)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.827387418,-0.889886199,0.949688741,-0.156795146,-0.668012035,0.79954256,0.823533836,0.34844503,-0.949009519,-0.424770624,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,458.2547241,186.9396855,1.0,0.0,150,50,2,1942.0,1.1081883988444693e-06,0.0007311869921689041,1.417060868765465e-08,-1.2497619758348548e-08,-7.470234583998175,1.6729889293061057e-09
COCCCOOOCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.891600554,-1.483812288,0.88465641,-0.194597095,-0.527273143,0.597564306,0.833080416,0.752970218,-0.889011737,-0.447805897,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,194.1154237,186.9396855,1.0,0.0,150,50,2,657.0,1.9069454862749553e-06,0.0009693819854390933,2.2518718374216824e-08,-1.9308950380808432e-08,-6.015684130585597,3.2097679934083912e-09
COCCOP(=S)(OCCOC)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.834971042,-0.994626851,1.090797343,-0.380936871,-0.324473337,0.318376265,0.657527357,0.605009372,-0.783843961,-0.447964995,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,288.079646,186.9396855,1.0,0.0,150,50,2,4119.0,1.4388306489076008e-06,0.0007930399179030544,9.076901421378927e-09,-8.03829496163313e-09,-7.739500256526933,1.0386064597457976e-09
COS(=O)(=O)C(F)(F)CCCOC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.022807881,-1.264656372,0.983017028,-0.019322469,0.494969381,0.291067105,0.88521847,0.061192135,-0.43948161,-0.524682211,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,232.0217009,186.9396855,1.0,0.0,150,50,2,2537.0,1.5957361196416678e-06,0.000843141432942063,1.1477678439809586e-08,-1.0060454375240543e-08,-7.098704168772201,1.4172240645690422e-09
COCCOOCCOCCOOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.886562335,-1.034875368,1.081177394,-0.354266636,-0.365585811,0.439202888,0.807874532,0.672919273,-0.881622348,-0.436041509,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,254.136553,186.9396855,1.0,0.0,150,50,2,1817.0,1.6542496038442617e-06,0.0008719734699807127,1.3851678864184723e-08,-1.210721871246245e-08,-6.94038135552092,1.7444601517222718e-09
COC(CCCO[Al])(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.879711651,-1.470518351,0.886023057,-0.262739125,0.176949109,0.286561133,0.927627319,0.197917237,-0.186154118,-0.2873838,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.0785726,186.9396855,1.0,0.0,150,50,2,3525.0,1.5662727851173958e-06,0.0008256757195184216,9.606583638155943e-09,-8.455287378111892e-09,-7.344145613561163,1.1512962600440513e-09
COCCCSC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.045370245,-1.268060586,0.53725692,-0.668755323,0.126462334,0.591683,1.486177136,0.452062656,-0.407162935,-0.208553278,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1078362,186.9396855,1.0,0.0,150,50,2,766.0,1.7497322879460272e-06,0.0009099780726872014,2.006930199466949e-08,-1.7142535061678667e-08,-5.8571575578657225,2.926766932990821e-09
COCOCCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.636694412,-1.387423352,0.71642429,-0.258131307,-0.551996228,0.762859183,0.75109184,0.288668065,-0.797876012,-0.428910174,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,150.0892089,186.9396855,1.0,0.0,150,50,2,380.0,2.043780625933183e-06,0.0010196918360438464,2.868017243952808e-08,-2.4206996639696092e-08,-5.411590718300253,4.473175799831987e-09
COCCCC(C)(C)CN1C(=O)CSCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.212527968,-0.84533288,1.343071302,0.118289285,0.218697959,0.087615799,1.48760564,0.659839363,-0.430552463,-0.13211257,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,259.1242145,186.9396855,1.0,0.0,150,50,2,2159.0,1.3768980948918655e-06,0.0007822700174781649,1.2424649252538212e-08,-1.085610650087776e-08,-6.921141607001484,1.5685427516604533e-09
COCCSCCP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.856396714,-1.150940041,1.170659011,-0.377654194,-0.346538345,0.226928079,0.610336536,0.666913367,-1.008629337,-0.49867298,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,228.0585167,186.9396855,1.0,0.0,150,50,2,2096.0,1.660080174363969e-06,0.0008745893925278942,1.3074799745674237e-08,-1.1478959831464948e-08,-7.1930522161131485,1.5958399142092897e-09
CCC(CC)(CCOC)COC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.058925367,-1.232155253,0.993401352,-0.201340533,0.067382184,0.256823222,1.127075176,0.201025643,-0.119062816,-0.22500992,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,188.1412445,186.9396855,1.0,0.0,150,50,2,1786.0,1.6483787196560467e-06,0.0008604821319991421,1.3409150148528929e-08,-1.1646152399925346e-08,-6.605880472138951,1.7629977486035832e-09
