solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCCOC1CCOC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.276849325,-1.221429609,0.889567095,-0.35996451,-0.954795933,1.211060046,0.395388822,0.26646422,-0.959586343,1.22529668,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.1099444,186.9396855,1.0,0.0,150,50,2,4014.0,1.853020315516012e-07,0.0004992326746232684,1.1726478762245957e-08,-1.0001922466025586e-08,-5.799707720731609,1.7245562962203696e-09
CSCCOP(C)(=O)SC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.794361986,-1.19644396,0.92344073,-0.329594511,0.833068949,-0.248809288,0.871967216,0.008884764,-0.433507343,-0.385459313,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,242.0564085,186.9396855,1.0,0.0,150,50,2,2600.0,1.4376759989339184e-06,0.0007537176170578668,1.3785594418369416e-08,-1.1656250983643902e-08,-5.474105676685486,2.129343434725513e-09
COC(C)(C)CCCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.996777897,-1.310510549,1.020711535,-0.481027949,0.794815806,0.056396595,1.219326451,-0.086095957,0.220856318,-0.254337243,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,184.1074998,186.9396855,1.0,0.0,150,50,2,3538.0,1.4597492790080052e-06,0.0007751895364775756,1.2835532864091782e-08,-1.100024469286745e-08,-5.993742489785194,1.835288171224333e-09
CCOP(=O)(OCC)C(CC)OCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.222287458,-1.062165946,0.65656032,-0.093377813,-0.613908001,0.035819057,0.448500218,0.271989527,-0.330766285,-0.222757999,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,240.1126604,186.9396855,1.0,0.0,150,50,2,3121.0,1.2807192518229852e-06,0.0007023742795272073,1.284644786046419e-08,-1.0887980480520815e-08,-5.559439279931025,1.958467379943378e-09
COCC(CC(=O)C(F)F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.374661416,-0.251068521,1.176242778,-0.372431351,-0.484687422,-0.301936148,0.320137847,0.172640692,-0.55209803,-0.331879725,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,182.0754507,186.9396855,1.0,0.0,150,50,2,1800.0,1.3130488270476777e-06,0.0007254958769052092,1.568066405072135e-08,-1.3175918218482087e-08,-5.260381332465461,2.5047458322392634e-09
COCCC(COC)N1C(=O)CN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.026742069,-0.706003061,1.052782595,0.344953609,-1.089740834,-0.80725726,0.811155327,1.014087231,-0.951276438,-0.199255429,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,230.1266571,186.9396855,1.0,0.0,150,50,2,4275.0,1.0036426402949027e-06,0.0006608468211666194,1.2550408710672916e-08,-1.0880239229541631e-08,-6.514452187314507,1.6701694811312845e-09
COCCOCC(OC)OC(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.393027748,-0.231845649,1.243885162,-0.276456815,-0.619534751,-0.160102281,0.375618848,0.403846296,-0.81218569,-0.344494878,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,192.0997736,186.9396855,1.0,0.0,150,50,2,2929.0,1.370686875217205e-06,0.0007542591638755987,1.3866169571710824e-08,-1.18468239866977e-08,-5.86666496048061,2.0193455850131217e-09
CCCO[SiH](C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.882315954,-1.608613249,0.598355059,0.20329843,-0.269379698,0.424605807,0.250806203,0.152891535,-0.039039908,-0.167455446,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,134.0763062,186.9396855,1.0,0.0,150,50,2,3175.0,1.2375428625922557e-06,0.000679312323763342,1.2538147783075473e-08,-1.0596506486291947e-08,-5.457499541159248,1.941641296783527e-09
CCCC(OCCOC)OOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.379559057,-0.995030421,0.334399438,0.44430403,-1.033143689,0.034877562,0.445778783,0.188058729,-0.168811636,-0.075401237,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.1205091,186.9396855,1.0,0.0,150,50,2,1997.0,1.1484842865145188e-06,0.0006635923473259697,1.4727053173111767e-08,-1.2338044724433867e-08,-5.164504433319133,2.389008448677898e-09
CCC(C)(CCl)COCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.160909745,-1.179604211,1.022109772,-0.222865524,0.229488903,0.381567505,1.46643038,0.161751526,0.008963432,-0.202230114,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,194.1073575,186.9396855,1.0,0.0,150,50,2,489.0,1.9359645632317885e-06,0.0009511046922593501,2.995789889508047e-08,-2.4297991584601197e-08,-4.293001678598807,5.6599073104792775e-09
COCC(CC(F)F)OC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.952305885,-0.981289732,0.875967211,-0.455928925,-0.612450301,-0.338276467,0.585008983,0.251998715,-0.619580664,-0.323070785,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,168.0598006,186.9396855,1.0,0.0,150,50,2,1787.0,1.6083445720533385e-06,0.0008117926223015766,1.579367507451376e-08,-1.3279345884620253e-08,-5.281466698154469,2.5143291898935053e-09
COP(=O)(F)OC1CCCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.650680821,-0.468240025,1.022760614,-0.484225089,-0.491349464,0.722323222,0.126914516,-0.722028511,-0.650960519,-0.972054992,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.0664592,186.9396855,1.0,0.0,150,50,2,3219.0,1.0593155760780652e-06,0.000670781515709879,1.3697004844214804e-08,-1.176867137797188e-08,-6.103027087374775,1.928333466242928e-09
COCCC1CCCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.352157952,-0.563932995,0.70736598,0.193272772,-1.209851387,0.406125068,1.513221519,0.54404096,-0.446206457,-0.597604757,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,143.1310142,186.9396855,1.0,0.0,150,50,2,1543.0,1.2413278882813524e-06,0.0007506265550654664,1.9089679022136956e-08,-1.6360294565403495e-08,-5.994133411671719,2.72938445673346e-09
COCCC1CCN(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.133950855,-0.637642224,0.580730417,0.476499754,-1.279067774,0.110280632,1.615135654,0.659594989,-0.497575793,0.150745518,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,143.1310142,186.9396855,1.0,0.0,150,50,2,2521.0,8.716025323474791e-07,0.0006200821571112574,1.4784276109984812e-08,-1.2627315441384203e-08,-5.854216827039563,2.156960668600611e-09
COCCOC(F)(F)C(F)OF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.120524513,-1.035293826,0.991574612,-0.654994432,-0.116754204,-0.19703607,1.163846058,0.220675084,-0.346054899,-0.336249922,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,192.040957,186.9396855,1.0,0.0,150,50,2,13.0,2.269485277253222e-06,0.001067246083620019,7.061565164562738e-08,-4.249749720166249e-08,-1.5113899913436126,2.811815444396491e-08
CCCC(=O)C(C=O)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.530918675,-0.222460572,0.785682722,0.717976014,-0.654609518,0.111019242,0.21014837,0.089162951,-0.282576752,-0.079889801,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1099444,186.9396855,1.0,0.0,150,50,2,4365.0,9.398447279351586e-07,0.0006028292873112071,1.1248710432372859e-08,-9.590286621520764e-09,-5.782771905929935,1.6584238108520963e-09
COCCN1CCN(CC(F)(F)F)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.290601949,-0.68894268,1.274535808,0.286974005,0.148990146,-0.530976981,1.650058464,1.179452129,-0.512186328,-0.353355109,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,226.0929123,186.9396855,1.0,0.0,150,50,2,1995.0,1.332358630513861e-06,0.000782030849117497,1.756786037859419e-08,-1.517786728939331e-08,-6.350590450647785,2.38999308920088e-09
COCCC(C)(C)CN1C(=O)CSCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.056881405,-0.784474504,1.458865619,-0.194016607,0.31130013,-0.172728993,1.480611326,0.594833866,-0.305671525,-0.093585945,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,245.1085645,186.9396855,1.0,0.0,150,50,2,1096.0,1.4839429098576617e-06,0.0008022289690224044,2.020853252061596e-08,-1.6908409642330822e-08,-5.123569717233384,3.3001228782851417e-09
COCCOCCOP1(=O)CCC(C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.189710485,-0.308707606,1.096720998,-0.411696079,-0.675179494,0.845801027,0.583214743,-0.115821547,-0.99459877,-0.290641104,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,236.1177458,186.9396855,1.0,0.0,150,50,2,3786.0,1.0390072259600748e-06,0.0006525988045655777,1.243078952396663e-08,-1.0653617456406115e-08,-5.994702286217064,1.7771720675605134e-09
COCC(C)(C)CC(C)(C)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.868087853,-1.480814264,1.083020865,-0.810658605,0.50521714,0.061579163,1.527555324,0.131076774,-0.026184288,-0.238477823,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1419934,186.9396855,1.0,0.0,150,50,2,1321.0,1.929842521239983e-06,0.0009421660524935374,1.9882990976398562e-08,-1.691164942293842e-08,-5.691587156395638,2.9713415534601444e-09
CCCOCC(C)(COC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.13167735,-1.673262761,0.781569141,-0.142459848,0.137296789,0.578766867,1.324150907,-0.019643062,0.425058334,-0.014162378,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,176.1412445,186.9396855,1.0,0.0,150,50,2,4223.0,1.380277029603538e-06,0.0007602154179672185,1.22999604135762e-08,-1.0618693362803652e-08,-6.31588738857657,1.6812670507725468e-09
CCCCOC(C)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.506027458,-1.646503205,0.084274647,0.657925459,-1.481878573,0.069845856,0.494316689,0.110611912,0.073555002,-0.041044836,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.1463299,186.9396855,1.0,0.0,150,50,2,1656.0,1.2024385227602247e-06,0.0006964263761071183,1.6203829548198548e-08,-1.357575461794691e-08,-5.165664974646308,2.6280749302516352e-09
CCSCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.076177811,-1.162572068,0.919320547,-0.05795583,-0.445432043,0.521577223,0.661818378,0.554358249,-0.628663592,-0.374919109,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,164.0871008,186.9396855,1.0,0.0,150,50,2,4641.0,1.747578252166251e-06,0.0008671867251546734,1.2159671587317103e-08,-1.0542536429828105e-08,-6.519267348189996,1.6171351574889969e-09
COCC(OP(=O)=O)C(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.594075932,0.123403341,1.304972236,-0.116045676,-0.566611157,-0.166955491,0.043712652,0.139717305,-0.43949424,-0.291292151,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.0136746,186.9396855,1.0,0.0,150,50,2,4122.0,1.0515199716224565e-06,0.0006465403801080184,1.175320344561881e-08,-1.0052609192423482e-08,-5.911233190124661,1.7005942531953277e-09
CCCOC(CC)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.227672888,-1.587468285,0.319433241,0.250501704,-1.219713566,0.036588836,0.613101356,0.213478981,-0.044399976,-0.064831862,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.1463299,186.9396855,1.0,0.0,150,50,2,1629.0,1.3313840982516562e-06,0.0007311053317552559,1.626153849694213e-08,-1.3606920693380274e-08,-5.125755080495238,2.6546178035618523e-09
COCCOCC(C)(C)C(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.186469982,-0.911284645,0.844725371,-0.879231399,-0.297310504,-0.321246509,1.375409134,-0.11189989,-0.010333231,-0.366647101,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1619799,186.9396855,1.0,0.0,150,50,2,750.0,1.8030434661453668e-06,0.0009077481196126189,2.4502190605301524e-08,-2.028642517653187e-08,-4.812038411362078,4.2157654287696486e-09
COCCCC(C)(N(C)C)N(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.249365452,-1.0060962,0.17082906,-0.801194586,0.168356876,0.776400008,1.658537251,0.673176056,-0.191873838,-0.143134617,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,188.1888634,186.9396855,1.0,0.0,150,50,2,3266.0,1.260987720411076e-06,0.0007225690029218883,1.3405613231523273e-08,-1.1493444002982147e-08,-6.010683485243074,1.9121692285411277e-09
COCCOC(C)OCC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.629465594,0.26706602,1.198725814,-0.318263386,-0.881963248,-0.468139473,0.169669162,0.303550466,-0.527391348,-0.428182955,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,192.0997736,186.9396855,1.0,0.0,150,50,2,2410.0,1.1218700811557003e-06,0.0006813892994065708,1.4601501558827274e-08,-1.2400781965236704e-08,-5.634875974818893,2.2007195935905705e-09
COS(C)(C)OCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.706576056,-1.438922193,0.92497183,-0.646855941,0.657912035,-0.149419703,0.994815189,-0.094470884,0.021367637,-0.249312257,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,180.1184009,186.9396855,1.0,0.0,150,50,2,3393.0,1.4412354218429813e-06,0.0007511157644419104,1.2518308165832579e-08,-1.0646840182902623e-08,-5.689031434154711,1.8714679829299544e-09
COCCOCC(=O)C(C(C)=O)C(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.536683722,0.212061008,1.436058742,-0.241498861,-0.563887378,-0.098255475,0.25068984,0.356939723,-0.703414891,-0.333790405,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,232.0946882,186.9396855,1.0,0.0,150,50,2,3919.0,1.1526005071862122e-06,0.0006926022734797981,1.2461515711474815e-08,-1.0717241820158314e-08,-6.144242526080238,1.7442738913165024e-09
CO[Si](C)(C)CCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.711797749,-1.418776791,0.974792984,-0.695486305,0.408977883,0.225884059,0.99209115,0.379888576,-0.537153498,0.208119919,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,216.0793409,186.9396855,1.0,0.0,150,50,2,2196.0,1.211625004243531e-06,0.0006856833970265704,1.4427764928749026e-08,-1.213682191911654e-08,-5.29774065443188,2.2909430096324844e-09
COCCCC1CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.492715994,-0.643223894,1.003928011,0.177286547,-0.982371335,0.769795318,0.655536548,-0.011322352,-1.029167663,-0.474811687,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,156.1150298,186.9396855,1.0,0.0,150,50,2,1412.0,1.3184826970506445e-06,0.0007540124748639741,1.839875807356348e-08,-1.5529997523230502e-08,-5.413486852859839,2.868760550332972e-09
COCCOC(F)(F)C(Cl)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.134462171,-1.067169918,1.017183886,-0.6462518,-0.101896382,-0.203881952,1.124122195,0.209633862,-0.38545578,-0.343672909,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,207.9869413,186.9396855,1.0,0.0,150,50,2,10.0,2.2803191922731683e-06,0.0010714075282462303,7.144029027770166e-08,-4.2559577575430476e-08,-1.4736332172330215,2.888071270227118e-08
COCCC(C)(C)CN1C(=O)CN(C)C1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.633108326,-0.70172652,1.561131181,-0.133373002,0.130227323,-0.100983448,1.339864362,0.757790794,-0.035677597,0.04635067,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,228.183778,186.9396855,1.0,0.0,150,50,2,4083.0,1.0403522587494358e-06,0.0006584858249742639,1.233078319468401e-08,-1.0619384974183299e-08,-6.205092915824307,1.711398220500713e-09
COCC(C)(CN1C(=O)CCCCC1=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.224993779,-0.683028004,1.38382182,-0.278820701,0.415287299,-0.323945486,1.061292581,0.26231107,-0.001048521,-0.44664067,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,243.1470582,186.9396855,1.0,0.0,150,50,2,4408.0,1.290156869971199e-06,0.0007210902140850006,1.1715409981215293e-08,-1.0063533060526478e-08,-6.092180921282023,1.651876920688812e-09
CO[Si](C)CCCOC(F)(F)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.787390922,-1.409447802,0.678977249,-0.402402084,-0.164284169,0.061423979,0.951213698,-0.293825054,-0.201878971,-0.35260332,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,233.0620941,186.9396855,1.0,0.0,150,50,2,2328.0,1.5087426639595303e-06,0.0007852098320130115,1.455951112464937e-08,-1.2322428216424613e-08,-5.508257280550722,2.2370829082247594e-09
COCCCN1CC(OC)CCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.705897085,-0.517886958,1.172764753,0.81942048,-1.174994777,0.459965692,1.004028917,0.479256096,-1.214192718,-0.000422783,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,201.1364935,186.9396855,1.0,0.0,150,50,2,2669.0,9.716401264852557e-07,0.0006588101128670287,1.5222947927121302e-08,-1.311747081450495e-08,-6.230165474562984,2.105477112616351e-09
COC(CP(C)C)(OC)P(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.664267159,-1.379268528,0.908476934,-0.609681476,0.434696165,-0.107979905,0.635537915,0.060950773,-0.125922474,-0.235789385,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,210.0938531,186.9396855,1.0,0.0,150,50,2,663.0,1.4570448932448748e-06,0.000760663924686269,2.314020231593917e-08,-1.8572732302422497e-08,-4.066306346283522,4.5674700135166645e-09
COOCCCCCC(C)(C)OOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.145915911,-1.351666825,1.096677652,-0.158129567,0.275344518,0.456435103,1.166531308,0.028209053,0.05037167,-0.162195331,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,206.1518092,186.9396855,1.0,0.0,150,50,2,790.0,1.724144693549209e-06,0.0008698630161469169,2.2994386886172902e-08,-1.893809306778142e-08,-4.668816884495635,4.056293818391482e-09
CCOC(CCOC)OCC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.125801484,-1.341146261,0.390961926,-0.060193153,-1.107088057,-0.04989087,0.622362148,0.31412449,-0.338989381,-0.161337132,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1255944,186.9396855,1.0,0.0,150,50,2,2236.0,1.4050472551598166e-06,0.0007477621377846814,1.4510003576396302e-08,-1.2236665646216956e-08,-5.382686614150497,2.2733379301793448e-09
COCCCOCC(C)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.009201989,-1.385641552,0.459526458,-0.505997371,-1.508139576,0.035259121,0.823765573,0.220879506,-0.672471852,-0.429325766,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1255944,186.9396855,1.0,0.0,150,50,2,1327.0,1.678421348805542e-06,0.0008742522505487123,1.9671452169612977e-08,-1.6703913063100524e-08,-5.628877148221139,2.9675391065124533e-09
COCCOCC(C)OCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.291680283,-1.017786869,0.6735276,-0.588723684,-1.130009161,-0.442369602,0.627223629,0.381961358,-0.613782524,-0.379330904,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,208.1310737,186.9396855,1.0,0.0,150,50,2,3728.0,1.5272844797671267e-06,0.0007996971035548995,1.2868274028718291e-08,-1.1078305828627495e-08,-6.189107621054693,1.7899682000907957e-09
COCCOC(C)COCCOOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.291680283,-1.017786869,0.6735276,-0.588723684,-1.130009161,-0.442369602,0.627223629,0.381961358,-0.613782524,-0.379330904,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,208.1310737,186.9396855,1.0,0.0,150,50,2,3727.0,1.5272844797671267e-06,0.0007996971035548995,1.2868274028718291e-08,-1.1078305828627495e-08,-6.189107621054693,1.7899682000907957e-09
COCCN(C)C(C)(C)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.211351693,-0.922506039,-0.162125081,-1.254672949,0.044587631,0.282595745,1.622741421,0.575545546,-0.192230235,-0.104544673,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,181.1278206,186.9396855,1.0,0.0,150,50,2,4314.0,9.799850425098106e-07,0.0006289735980005042,1.1684198194551675e-08,-1.0018716951131267e-08,-6.0155087250071855,1.6654812434204058e-09
COCCOC(C)OC(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.506634014,0.07875084,1.078651705,-0.360957213,-0.816225158,-0.58883178,0.182732901,0.195007942,-0.529097101,-0.367720223,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.0841235,186.9396855,1.0,0.0,150,50,2,2166.0,1.115619089386278e-06,0.0006698270065489617,1.4744283477802835e-08,-1.243906810460337e-08,-5.396054637332592,2.3052153731994675e-09
CO[Si](CC(F)(F)F)(CC(F)(F)F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.720492914,-1.378750562,0.947776417,-0.649661648,0.474653321,-0.156079471,0.768291933,0.020352575,-0.232188683,-0.308906181,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,256.0354254,186.9396855,1.0,0.0,150,50,2,2418.0,1.463062515886147e-06,0.0007546527540294094,1.3957364461181852e-08,-1.1760350294283773e-08,-5.35287868028998,2.197014166898078e-09
CCCOOB(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.587906454,-1.473255685,0.54525172,0.222865929,-0.352017148,0.546929632,0.22929616,0.18457955,-0.07883117,-0.14032963,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,148.0906893,186.9396855,1.0,0.0,150,50,2,4055.0,1.084093758319646e-06,0.0006302465085821579,1.1363468567347687e-08,-9.64822231645024e-09,-5.6249779362013586,1.7152462508974472e-09
COCCCS(=O)(=O)CC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.989875563,-1.179614534,0.996163922,-0.174205179,0.004117015,0.398250813,1.073035877,0.529564987,-0.896029733,-0.503574854,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,180.0456299,186.9396855,1.0,0.0,150,50,2,3420.0,1.953790187655937e-06,0.0009568258395397892,1.4876015527610584e-08,-1.3013549577782505e-08,-6.9872684539461,1.8624659498280803e-09
